,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,docs_url,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,trending,snap_id,maven_id,maven_url,dnf_id,yay_id,new_addition
695,TreeInterpreter,andosa/treeinterpreter,interpretability,,https://github.com/andosa/treeinterpreter,https://github.com/andosa/treeinterpreter,BSD-3-Clause,2015-08-02 20:26:21.000,2023-07-18 10:50:27.000000,2021-02-28 18:33:06,37.0,,138.0,24.0,19.0,21.0,5.0,741.0,Package for interpreting scikit-learns decision tree and random forest predictions.,11.0,20,False,,,1.0,treeinterpreter,conda-forge/treeinterpreter,,['sklearn'],,60214.0,652.0,652.0,https://pypi.org/project/treeinterpreter,60033.0,https://anaconda.org/conda-forge/treeinterpreter,2023-06-16 19:22:55.011,8335.0,3.0,,,,,,,,,,,,,,,,,,,,
696,Merlin,NVIDIA-Merlin/Merlin,gpu-utilities,,https://github.com/NVIDIA-Merlin/Merlin,https://github.com/NVIDIA-Merlin/Merlin,Apache-2.0,2021-03-30 23:35:26.000,2024-07-28 01:04:48.000000,2024-07-22 10:16:42,493.0,2.0,111.0,34.0,561.0,194.0,246.0,735.0,"NVIDIA Merlin is an open source library providing end-to-end GPU-accelerated recommender systems, from feature..",32.0,20,True,2024-06-14 12:19:07,24.06.00,10.0,merlin-core,,,,,7223.0,,,https://pypi.org/project/merlin-core,7223.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
697,tinytag,devsnd/tinytag,audio,,https://github.com/tinytag/tinytag,https://github.com/tinytag/tinytag,MIT,2014-01-27 15:27:01.000,2024-08-18 15:02:22.000000,2024-08-18 15:01:36,567.0,14.0,101.0,23.0,101.0,5.0,109.0,685.0,Python library for reading audio file metadata.,27.0,20,True,,,,tinytag,,,,,23258.0,,,https://pypi.org/project/tinytag,23258.0,,,,3.0,,,,,,tinytag/tinytag,,,,,,,,,,,,,,
698,pivottablejs,nicolaskruchten/jupyter_pivottablejs,data-viz,,https://github.com/nicolaskruchten/jupyter_pivottablejs,https://github.com/nicolaskruchten/jupyter_pivottablejs,,2015-09-09 13:39:18.000,2024-03-15 12:50:01.000000,2018-12-04 14:43:25,32.0,,86.0,21.0,9.0,23.0,41.0,682.0,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook, care of PivotTable.js.",3.0,20,False,2018-01-15 18:11:51,0.9.0,8.0,pivottablejs,anaconda/pivottablejs,,['jupyter'],,31886.0,460.0,460.0,https://pypi.org/project/pivottablejs,31857.0,https://anaconda.org/anaconda/pivottablejs,2023-12-06 04:45:55.894,2970.0,3.0,,,,,,,,,,,,,,,,,,,,
699,N2,kakao/n2,nn-search,,https://github.com/kakao/n2,https://github.com/kakao/n2,Apache-2.0,2017-11-23 02:27:59.000,2023-06-27 16:54:16.000000,2023-06-27 16:54:13,266.0,,70.0,39.0,17.0,13.0,22.0,565.0,TOROS N2 - lightweight approximate Nearest Neighbor library which runs fast even with large datasets.,22.0,20,False,2020-10-16 03:43:47,0.1.7,4.0,n2,,,,,196.0,33.0,33.0,https://pypi.org/project/n2,196.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
700,joypy,leotac/joypy,data-viz,,https://github.com/leotac/joypy,https://github.com/leotac/joypy,MIT,2017-07-30 17:18:50.000,2024-03-21 11:25:40.000000,2021-12-19 09:41:43,133.0,,57.0,10.0,21.0,14.0,37.0,549.0,Joyplots in Python with matplotlib & pandas.,8.0,20,False,,,5.0,joypy,conda-forge/joypy,,,,10550.0,424.0,424.0,https://pypi.org/project/joypy,10132.0,https://anaconda.org/conda-forge/joypy,2023-06-16 16:14:43.440,27228.0,3.0,,,,,,,,,,,,,,,,,,,,
701,deepsnap,snap-stanford/deepsnap,graph,,https://github.com/snap-stanford/deepsnap,https://github.com/snap-stanford/deepsnap,MIT,2020-06-06 21:17:38.000,2023-11-11 03:23:44.000000,2023-11-11 03:23:44,413.0,,56.0,60.0,9.0,23.0,25.0,540.0,Python library assists deep learning on graphs.,18.0,20,True,2021-09-05 23:08:21,0.2.1,3.0,deepsnap,,,,12.0,359.0,106.0,106.0,https://pypi.org/project/deepsnap,359.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
702,apricot,jmschrei/apricot,others,,https://github.com/jmschrei/apricot,https://github.com/jmschrei/apricot,MIT,2018-08-12 02:42:12.000,2023-11-17 16:30:15.000000,2021-11-18 21:06:54,172.0,,47.0,9.0,9.0,12.0,21.0,496.0,apricot implements submodular optimization for the purpose of selecting subsets of massive data sets to train machine..,4.0,20,False,2023-11-17 16:33:58,0.6.1,2.0,apricot-select,,,,27.0,5962.0,130.0,130.0,https://pypi.org/project/apricot-select,5962.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
703,rrcf,kLabUM/rrcf,others,,https://github.com/kLabUM/rrcf,https://github.com/kLabUM/rrcf,MIT,2018-10-20 05:39:05.000,2024-02-24 12:21:01.000000,2023-08-12 16:28:59,266.0,,108.0,20.0,57.0,26.0,21.0,489.0,Implementation of the Robust Random Cut Forest algorithm for anomaly detection on streams.,7.0,20,True,2023-03-15 20:10:41,0.4.4,7.0,rrcf,,,,,2367.0,66.0,66.0,https://pypi.org/project/rrcf,2367.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
704,chefboost,serengil/chefboost,ml-frameworks,,https://github.com/serengil/chefboost,https://github.com/serengil/chefboost,MIT,2019-03-06 12:26:27.000,2024-08-12 09:24:26.000000,2024-08-12 09:24:26,399.0,16.0,98.0,18.0,9.0,,49.0,452.0,"A Lightweight Decision Tree Framework supporting regular algorithms: ID3, C4.5, CART, CHAID and Regression Trees; some..",7.0,20,True,,,,chefboost,,,,,2767.0,57.0,57.0,https://pypi.org/project/chefboost,2767.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
705,model-card-toolkit,tensorflow/model-card-toolkit,interpretability,,https://github.com/tensorflow/model-card-toolkit,https://github.com/tensorflow/model-card-toolkit,Apache-2.0,2020-07-24 16:48:58.000,2023-07-26 12:05:00.000000,2023-07-26 12:04:59,273.0,,83.0,21.0,247.0,8.0,23.0,415.0,A toolkit that streamlines and automates the generation of model cards.,22.0,20,False,2023-04-03 17:58:08,2.0.0,9.0,model-card-toolkit,,,,23.0,1072.0,24.0,24.0,https://pypi.org/project/model-card-toolkit,1072.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
706,tsflex,predict-idlab/tsflex,time-series-data,,https://github.com/predict-idlab/tsflex,https://github.com/predict-idlab/tsflex,MIT,2021-07-06 15:16:45.577,2024-07-08 10:41:26.000000,2024-07-08 10:40:22,821.0,2.0,25.0,8.0,77.0,28.0,22.0,389.0,Flexible time series feature extraction & processing.,6.0,20,True,2024-04-04 10:31:07,0.4.0,16.0,tsflex,conda-forge/tsflex,,,,1568.0,15.0,15.0,https://pypi.org/project/tsflex,908.0,https://anaconda.org/conda-forge/tsflex,2024-04-08 09:54:58.786,24451.0,3.0,,,,,,,,,,,,,,,,,,,,
707,TensorFlow Cloud,tensorflow/cloud,tensorflow-utils,,https://github.com/tensorflow/cloud,https://github.com/tensorflow/cloud,Apache-2.0,2020-02-10 18:51:59.000,2024-02-25 19:17:18.000000,2024-02-25 19:17:13,576.0,,85.0,30.0,318.0,60.0,27.0,372.0,The TensorFlow Cloud repository provides APIs that will allow to easily go from debugging and training your Keras and..,27.0,20,True,2021-06-16 20:29:30,0.1.16,17.0,tensorflow-cloud,,,['tensorflow'],,37635.0,,,https://pypi.org/project/tensorflow-cloud,37635.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
708,impyute,eltonlaw/impyute,others,,https://github.com/eltonlaw/impyute,https://github.com/eltonlaw/impyute,MIT,2017-01-21 09:16:27.000,2021-11-06 21:15:04.000000,2021-11-06 21:15:04,292.0,,49.0,11.0,37.0,28.0,37.0,351.0,Data imputations library to preprocess datasets with missing data.,11.0,20,False,,,,impyute,,,,,8623.0,239.0,239.0,https://pypi.org/project/impyute,8623.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
709,ivis,beringresearch/ivis,data-viz,,https://github.com/beringresearch/ivis,https://github.com/beringresearch/ivis,Apache-2.0,2018-08-13 08:31:01.000,2024-06-13 05:29:40.000000,2024-06-13 05:28:48,643.0,9.0,43.0,13.0,63.0,3.0,57.0,327.0,Dimensionality reduction in very large datasets using Siamese Networks.,10.0,20,True,2024-06-13 05:13:09,2.10,36.0,ivis,,,['tensorflow'],,1367.0,34.0,34.0,https://pypi.org/project/ivis,1367.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
710,upgini,upgini/upgini,tabular,,https://github.com/upgini/upgini,https://github.com/upgini/upgini,BSD-3-Clause,2021-12-08 21:53:58.000,2024-08-19 08:36:54.000000,2024-08-19 08:36:52,771.0,34.0,24.0,5.0,290.0,1.0,,310.0,Data search & enrichment library for Machine Learning Easily find and add relevant features to your ML & AI pipeline..,12.0,20,True,2023-09-08 15:06:42,1.1.186,81.0,upgini,,,,,11050.0,7.0,7.0,https://pypi.org/project/upgini,11050.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
711,Orion,Epistimio/orion,hyperopt,,https://github.com/Epistimio/orion,https://github.com/Epistimio/orion,,2017-09-07 06:05:21.000,2023-12-11 19:25:59.000000,2023-11-17 21:43:05,4051.0,,49.0,14.0,712.0,194.0,204.0,282.0,Asynchronous Distributed Hyperparameter Optimization.,32.0,20,False,2023-03-02 21:02:52,0.2.7,26.0,orion,,,,,402.0,108.0,108.0,https://pypi.org/project/orion,402.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
712,PipelineDP,OpenMined/PipelineDP,privacy-ml,,https://github.com/OpenMined/PipelineDP,https://github.com/OpenMined/PipelineDP,Apache-2.0,2021-02-10 18:04:22.000,2024-08-02 14:28:42.000000,2024-08-02 14:28:42,423.0,3.0,74.0,22.0,439.0,18.0,51.0,270.0,PipelineDP is a Python framework for applying differentially private aggregations to large datasets using batch..,32.0,20,False,2022-06-03 15:51:13,0.2.0,23.0,pipeline-dp,,,,,166.0,3.0,3.0,https://pypi.org/project/pipeline-dp,166.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
713,solt,Oulu-IMEDS/solt,image,,https://github.com/Oulu-IMEDS/solt,https://github.com/Oulu-IMEDS/solt,MIT,2018-08-02 15:09:05.000,2024-07-25 10:53:20.000000,2024-06-22 08:32:56,378.0,11.0,19.0,6.0,33.0,13.0,39.0,263.0,Streaming over lightweight data transformations.,6.0,20,False,2020-03-10 14:07:18,0.1.9,10.0,solt,,,,,288.0,57.0,57.0,https://pypi.org/project/solt,288.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
714,Larq Compute Engine,larq/compute-engine,model-serialisation,,https://github.com/larq/compute-engine,https://github.com/larq/compute-engine,Apache-2.0,2019-08-29 15:02:43.000,2024-08-09 06:53:19.000000,2024-08-09 06:53:17,591.0,6.0,33.0,24.0,644.0,16.0,129.0,242.0,Highly optimized inference engine for Binarized Neural Networks.,18.0,20,False,2024-06-21 06:39:45,0.16.0,21.0,larq-compute-engine,,,,1136.0,1084.0,8.0,8.0,https://pypi.org/project/larq-compute-engine,1063.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
715,Funsor,pyro-ppl/funsor,probabilistics,,https://github.com/pyro-ppl/funsor,https://github.com/pyro-ppl/funsor,Apache-2.0,2019-01-30 23:13:39.000,2023-08-31 18:37:21.000000,2023-08-31 18:34:42,577.0,,21.0,18.0,464.0,69.0,76.0,234.0,Functional tensors for probabilistic programming.,11.0,20,False,2023-08-31 18:37:22,0.4.6,12.0,funsor,,,['pytorch'],,5470.0,70.0,70.0,https://pypi.org/project/funsor,5470.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
716,pyfasttext,vrasneur/pyfasttext,nlp,,https://github.com/vrasneur/pyfasttext,https://github.com/vrasneur/pyfasttext,GPL-3.0,2017-06-30 18:44:42.000,2018-12-08 15:02:54.000000,2018-12-08 15:02:12,153.0,,30.0,9.0,4.0,20.0,29.0,227.0,Yet another Python binding for fastText.,4.0,20,False,2018-12-08 15:02:54,0.4.6,12.0,pyfasttext,,,,397.0,1100.0,438.0,438.0,https://pypi.org/project/pyfasttext,1096.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
717,graph-nets,deepmind/graph_nets,graph,,https://github.com/google-deepmind/graph_nets,https://github.com/google-deepmind/graph_nets,Apache-2.0,2018-08-31 08:19:28.000,2022-12-12 11:28:07.000000,2022-12-12 11:28:07,48.0,,774.0,224.0,25.0,8.0,122.0,5336.0,Build Graph Nets in Tensorflow.,11.0,19,False,,,,graph-nets,,,['tensorflow'],,869.0,20.0,20.0,https://pypi.org/project/graph-nets,869.0,,,,3.0,,,,,,google-deepmind/graph_nets,,,,,,,,,,,,,,
718,Image Super-Resolution,idealo/image-super-resolution,image,,https://github.com/idealo/image-super-resolution,https://github.com/idealo/image-super-resolution,Apache-2.0,2018-11-26 13:41:13.000,2024-03-12 11:21:52.000000,2021-06-02 09:45:13,150.0,,731.0,102.0,35.0,103.0,113.0,4589.0,Super-scale your images and run experiments with Residual Dense and Adversarial Networks.,10.0,19,False,2020-01-08 15:35:45,2.2.0,1.0,ISR,,,['tensorflow'],,5799.0,,,https://pypi.org/project/ISR,5796.0,,,,3.0,idealo/image-super-resolution-gpu,https://hub.docker.com/r/idealo/image-super-resolution-gpu,2019-04-01 13:48:45.697251,1.0,238.0,,,,,,,,,,,,,,,
719,gpt-2-simple,minimaxir/gpt-2-simple,nlp,,https://github.com/minimaxir/gpt-2-simple,https://github.com/minimaxir/gpt-2-simple,,2019-04-13 20:00:52.000,2022-12-14 11:50:45.000000,2022-05-22 02:02:04,149.0,,652.0,74.0,53.0,162.0,101.0,3401.0,Python package to easily retrain OpenAIs GPT-2 text-generating model on new texts.,21.0,19,False,2021-10-18 02:38:39,0.8.1,17.0,gpt-2-simple,,,['tensorflow'],594.0,1399.0,,,https://pypi.org/project/gpt-2-simple,1390.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
720,pytorchviz,szagoruyko/pytorchviz,pytorch-utils,,https://github.com/szagoruyko/pytorchviz,https://github.com/szagoruyko/pytorchviz,MIT,2018-01-30 15:37:55.000,2024-04-02 17:52:52.000000,2021-06-15 18:41:51,22.0,,271.0,31.0,22.0,26.0,37.0,3143.0,A small package to create visualizations of PyTorch execution graphs.,6.0,19,False,,,,,,,,,,2067.0,2067.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
721,igel,nidhaloff/igel,hyperopt,,https://github.com/nidhaloff/igel,https://github.com/nidhaloff/igel,MIT,2020-08-27 20:54:59.000,2023-04-08 21:24:52.000000,2023-04-08 21:24:51,429.0,,171.0,65.0,54.0,3.0,44.0,3081.0,"a delightful machine learning tool that allows you to train, test, and use models without writing code.",20.0,19,False,2021-11-19 16:51:47,1.0.0,14.0,igel,,,,46.0,118.0,5.0,5.0,https://pypi.org/project/igel,118.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
722,Multicore-TSNE,DmitryUlyanov/Multicore-TSNE,data-viz,,https://github.com/DmitryUlyanov/Multicore-TSNE,https://github.com/DmitryUlyanov/Multicore-TSNE,,2016-10-19 05:46:52.000,2024-02-06 10:59:55.000000,2024-02-06 10:59:47,125.0,,199.0,42.0,36.0,39.0,24.0,1871.0,Parallel t-SNE implementation with Python and Torch wrappers.,18.0,19,False,,,1.0,MulticoreTSNE,conda-forge/multicore-tsne,,['pytorch'],,2956.0,461.0,461.0,https://pypi.org/project/MulticoreTSNE,1862.0,https://anaconda.org/conda-forge/multicore-tsne,2023-10-11 19:12:48.654,43795.0,3.0,,,,,,,,,,,,,,,,,,,,
723,TNT,pytorch/tnt,ml-experiments,,https://github.com/pytorch/tnt,https://github.com/pytorch/tnt,,2016-12-10 11:49:58.000,2024-08-17 04:33:53.000000,2024-08-16 21:06:34,974.0,38.0,264.0,45.0,812.0,5.0,66.0,1648.0,A lightweight library for PyTorch training tools and utilities.,132.0,19,False,,,,torchnet,,,['pytorch'],,5249.0,,,https://pypi.org/project/torchnet,5249.0,,,,3.0,,,,,,,,,,,,,,-7.0,,,,,,
724,lore,instacart/lore,ml-experiments,,https://github.com/instacart/lore,https://github.com/instacart/lore,MIT,2017-10-19 21:51:45.000,2023-05-13 02:26:19.000000,2022-09-27 19:41:48,274.0,,127.0,102.0,150.0,15.0,20.0,1549.0,Lore makes machine learning approachable for Software Engineers and maintainable for Machine Learning Researchers.,29.0,19,False,2020-05-05 20:16:54,0.8.3,1.0,lore,,,,,675.0,23.0,23.0,https://pypi.org/project/lore,675.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
725,DiCE,interpretml/DiCE,interpretability,,https://github.com/interpretml/DiCE,https://github.com/interpretml/DiCE,MIT,2019-05-02 09:51:02.000,2024-04-17 19:59:55.000000,2024-04-17 19:59:46,779.0,,182.0,18.0,262.0,73.0,94.0,1326.0,Generate Diverse Counterfactual Explanations for any machine learning model.,19.0,19,True,2023-10-26 11:36:48,0.11,12.0,dice-ml,,,"['tensorflow', 'pytorch']",,42336.0,,,https://pypi.org/project/dice-ml,42336.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
726,tensorrec,jfkirk/tensorrec,recommender-systems,,https://github.com/jfkirk/tensorrec,https://github.com/jfkirk/tensorrec,Apache-2.0,2017-02-28 18:51:11.000,2023-05-22 21:34:54.000000,2020-02-04 21:10:25,334.0,,219.0,64.0,48.0,36.0,90.0,1274.0,A TensorFlow recommendation algorithm and framework in Python.,9.0,19,False,,,,tensorrec,,,['tensorflow'],,169.0,35.0,35.0,https://pypi.org/project/tensorrec,169.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
727,Torch-Struct,harvardnlp/pytorch-struct,pytorch-utils,,https://github.com/harvardnlp/pytorch-struct,https://github.com/harvardnlp/pytorch-struct,MIT,2019-08-26 19:34:30.000,2022-04-20 08:21:20.000000,2022-01-30 19:49:08,271.0,,88.0,33.0,72.0,25.0,30.0,1100.0,"Fast, general, and tested differentiable structured prediction in PyTorch.",16.0,19,False,2021-02-15 20:20:59,0.5,2.0,torch-struct,,,['pytorch'],,16747.0,,,https://pypi.org/project/torch-struct,16747.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
728,Performer Pytorch,lucidrains/performer-pytorch,pytorch-utils,,https://github.com/lucidrains/performer-pytorch,https://github.com/lucidrains/performer-pytorch,MIT,2020-10-03 03:41:36.000,2022-02-02 20:33:32.000000,2022-02-02 20:33:18,124.0,,138.0,17.0,11.0,41.0,43.0,1074.0,"An implementation of Performer, a linear attention-based transformer, in Pytorch.",6.0,19,False,2022-02-02 20:33:33,1.1.4,80.0,performer-pytorch,,,['pytorch'],,3343.0,148.0,148.0,https://pypi.org/project/performer-pytorch,3343.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
729,fastFM,ibayer/fastFM,recommender-systems,,https://github.com/ibayer/fastFM,https://github.com/ibayer/fastFM,,2014-10-27 12:25:51.000,2022-07-17 13:12:39.000000,2021-03-24 12:22:31,297.0,,198.0,27.0,61.0,46.0,61.0,1074.0,fastFM: A Library for Factorization Machines.,20.0,19,False,2017-11-22 16:13:16,0.2.11,10.0,fastfm,,,,699.0,446.0,122.0,122.0,https://pypi.org/project/fastfm,440.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
730,AstroML,astroML/astroML,others,,https://github.com/astroML/astroML,https://github.com/astroML/astroML,BSD-2-Clause,2012-10-17 22:33:50.000,2024-05-25 09:25:40.000000,2024-01-04 20:41:21,582.0,,294.0,96.0,122.0,59.0,97.0,1041.0,"Machine learning, statistics, and data mining for astronomy and astrophysics.",31.0,19,True,,,6.0,astroML,conda-forge/astroml,,['sklearn'],,2116.0,,,https://pypi.org/project/astroML,1565.0,https://anaconda.org/conda-forge/astroml,2023-06-16 13:21:24.079,46338.0,3.0,,,,,,,,,,,,,,,,,,,,
731,evojax,google/evojax,jax-utils,,https://github.com/google/evojax,https://github.com/google/evojax,Apache-2.0,2021-12-07 00:30:07.000,2024-06-27 07:32:19.000000,2024-06-27 07:26:43,298.0,4.0,74.0,23.0,47.0,11.0,17.0,821.0,EvoJAX: Hardware-accelerated Neuroevolution.,14.0,19,True,,,20.0,evojax,conda-forge/evojax,,['jax'],,1806.0,23.0,23.0,https://pypi.org/project/evojax,876.0,https://anaconda.org/conda-forge/evojax,2024-06-18 11:07:15.191,27911.0,3.0,,,,,,,,,,,,,,,,,,,,
732,torch-cluster,rusty1s/pytorch_cluster,graph,,https://github.com/rusty1s/pytorch_cluster,https://github.com/rusty1s/pytorch_cluster,MIT,2018-01-12 20:56:06.000,2024-08-15 11:12:26.000000,2024-08-15 11:12:26,601.0,1.0,138.0,15.0,62.0,31.0,132.0,791.0,PyTorch Extension Library of Optimized Graph Cluster Algorithms.,34.0,19,True,2023-10-12 06:54:28,1.6.3,32.0,torch-cluster,conda-forge/pytorch_cluster,,['pytorch'],,16795.0,,,https://pypi.org/project/torch-cluster,13768.0,https://anaconda.org/conda-forge/pytorch_cluster,2024-05-17 11:31:45.001,154396.0,3.0,,,,,,,,,,,,,,,,,,,,
733,NearPy,pixelogik/NearPy,nn-search,,https://github.com/pixelogik/NearPy,https://github.com/pixelogik/NearPy,MIT,2013-04-25 09:10:26.000,2023-02-23 15:20:18.000000,2023-01-22 20:07:16,161.0,,146.0,36.0,33.0,26.0,39.0,761.0,"Python framework for fast (approximated) nearest neighbour search in large, high-dimensional data sets using different..",20.0,19,False,2016-09-27 13:04:44,1.0.0,1.0,NearPy,,,,,626.0,112.0,112.0,https://pypi.org/project/NearPy,626.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
734,gmaps,pbugnion/gmaps,geospatial-data,,https://github.com/pbugnion/gmaps,https://github.com/pbugnion/gmaps,BSD-3-Clause,2014-12-01 09:12:06.000,2023-06-16 13:23:14.332000,2019-07-22 06:22:45,1380.0,,146.0,25.0,154.0,74.0,137.0,760.0,Google maps for Jupyter notebooks.,16.0,19,False,2016-01-02 19:06:03,0.2,20.0,gmaps,conda-forge/gmaps,,['jupyter'],,9739.0,,,https://pypi.org/project/gmaps,5363.0,https://anaconda.org/conda-forge/gmaps,2023-06-16 13:23:14.332,332132.0,3.0,,,,,,,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,559.0,,,,,,,,,,,
735,combo,yzhao062/combo,sklearn-utils,,https://github.com/yzhao062/combo,https://github.com/yzhao062/combo,BSD-2-Clause,2019-07-14 01:13:36.000,2023-01-14 04:46:24.000000,2023-01-14 04:46:24,210.0,,107.0,30.0,1.0,14.0,3.0,641.0,(AAAI 20) A Python Toolbox for Machine Learning Model Combination.,2.0,19,False,2020-02-19 02:11:55,V0.1.0,1.0,combo,,,"['sklearn', 'xgboost']",,35947.0,645.0,645.0,https://pypi.org/project/combo,35947.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
736,TensorBoard Logger,TeamHG-Memex/tensorboard_logger,ml-experiments,,https://github.com/TeamHG-Memex/tensorboard_logger,https://github.com/TeamHG-Memex/tensorboard_logger,MIT,2016-10-27 14:02:25.000,2022-12-26 20:24:35.000000,2019-10-21 07:52:07,46.0,,50.0,29.0,12.0,9.0,15.0,630.0,Log TensorBoard events without touching TensorFlow.,5.0,19,False,,,,tensorboard_logger,,,,,29596.0,207.0,207.0,https://pypi.org/project/tensorboard_logger,29596.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
737,tcav,tensorflow/tcav,interpretability,,https://github.com/tensorflow/tcav,https://github.com/tensorflow/tcav,Apache-2.0,2018-07-03 17:45:35.000,2024-07-30 21:34:45.000000,2021-09-16 17:56:31,171.0,,143.0,35.0,84.0,9.0,55.0,626.0,Code for the TCAV ML interpretability project.,19.0,19,False,2018-11-21 15:34:40,0.2,2.0,tcav,,,['tensorflow'],,160.0,23.0,23.0,https://pypi.org/project/tcav,160.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
738,skope-rules,scikit-learn-contrib/skope-rules,sklearn-utils,,https://github.com/scikit-learn-contrib/skope-rules,https://github.com/scikit-learn-contrib/skope-rules,,2018-02-18 13:42:47.000,2024-01-31 14:01:51.000000,2023-02-14 11:18:28,249.0,,94.0,26.0,32.0,30.0,6.0,606.0,machine learning with logical rules in Python.,19.0,19,False,2020-12-11 09:37:02,1.0.1,1.0,skope-rules,,,['sklearn'],,37666.0,393.0,393.0,https://pypi.org/project/skope-rules,37666.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
739,opytimizer,gugarosa/opytimizer,hyperopt,,https://github.com/gugarosa/opytimizer,https://github.com/gugarosa/opytimizer,Apache-2.0,2017-11-01 16:04:01.000,2024-08-18 17:08:08.000000,2024-08-18 17:07:49,821.0,2.0,40.0,15.0,18.0,,22.0,598.0,Opytimizer is a Python library consisting of meta-heuristic optimization algorithms.,4.0,19,True,2024-08-18 17:09:46,3.1.4,28.0,opytimizer,,,,,465.0,17.0,17.0,https://pypi.org/project/opytimizer,465.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
740,PyWaffle,gyli/PyWaffle,data-viz,,https://github.com/gyli/PyWaffle,https://github.com/gyli/PyWaffle,MIT,2017-11-14 20:03:47.000,2024-06-16 04:23:17.000000,2024-06-16 04:23:17,307.0,2.0,104.0,9.0,15.0,6.0,16.0,578.0,Make Waffle Charts in Python.,6.0,19,True,,,5.0,pywaffle,conda-forge/pywaffle,,,,4778.0,393.0,393.0,https://pypi.org/project/pywaffle,4589.0,https://anaconda.org/conda-forge/pywaffle,2023-06-16 16:12:33.889,12903.0,3.0,,,,,,,,,,,,,,,,,,,,
